app_name,content,score,at,label_sentiment,label_topic
Timo Digital Bank,sao lấy mã otp mà ứng dụng cứ đứng miết vậy ạ,3,2025-12-16 11:12:16,1,
Timo Digital Bank,tốt,5,2025-12-16 10:53:50,2,
Timo Digital Bank,anh em nên dùng,5,2025-12-15 06:44:48,2,
Timo Digital Bank,không có ai hỗ trợ rút tiền sinh trắc học để chuyển tiền thì không cho rút cần người hỗ trợ gấp thì ko có ai hỗ trợ tổng tài ko nói vô 1 đích chính mn đừng nên tải nha,1,2025-12-14 08:31:03,0,
Timo Digital Bank,"chụp cccd cũng lỗi nữa, muốn dùng mà app ko cho đăng nhập",1,2025-12-13 17:22:44,0,
Timo Digital Bank,quá chậm lag đăng ký mãi còn không được nếu mà đăng ký được thì dùng cũng rất lag nào hết lag tôi cho 5 sao sau,1,2025-12-13 15:22:00,0,
Timo Digital Bank,tốt,5,2025-12-11 09:16:52,2,
Timo Digital Bank,bug: chuyển tuền thường không input được field stk drive: s23 ultra os: UI16 des: vào mục chuyển lại trong biên nhận -> chuyển vào stk của thẻ tín dụng bank hsbc -> thông báo chuyển thường -> chọn bank -> (không tự động populate data từ mục chuyển lại ở bước đầu) ở đây không nhập được field stk.,3,2025-12-11 07:09:45,1,
Timo Digital Bank,không gửi mã được qua SDT ?? tại sao ??,1,2025-12-08 16:22:18,0,
Timo Digital Bank,"xài lúc đầu ổn, lúc có vấn đề thì ko giải quyết. Đổ thừa tới lui. ngân hàng siêu tệ.",1,2025-12-08 12:48:56,0,
Timo Digital Bank,"bảo là giấy tờ k hợp lệ xong khóa app bắt ra tận ngân hàng mở, trong khi cả nc đc 4 chi nhánh :))) lúc tạo xong chuyển tiền vào k ý kiến gì. mấy ngày sau lại bảo giấy tờ k hợp lệ. ủa s k nói z ngay từ đầu đi má",1,2025-12-07 17:31:34,0,
Timo Digital Bank,nhân viên hỗ trợ nhiệt tình,5,2025-12-06 12:30:17,2,
Timo Digital Bank,"app dễ sử dụng, thân thiện với người dùng.",5,2025-12-06 10:18:34,2,
Timo Digital Bank,"Chuyển tiền, nhận tiền, xử lý chậm, cập nhật chậm trên app, đăng nhập k đc",2,2025-12-05 16:49:30,0,
Timo Digital Bank,"2 ngày nay mình đã không truy cập đc vào hũ để tiêu tiền, tình trạng quay quay ko thể chuyển khoản đc diễn ra thường xuyên. Hình thức hoạt động của app rất hay nhưng mình rất không hài lòng khi ko thể vào đc app hay giao dịch gì",2,2025-12-03 15:54:24,0,
Timo Digital Bank,sao cái iotp xoay quài vậy admin,5,2025-12-03 15:41:53,2,
Timo Digital Bank,good,5,2025-12-02 17:45:48,2,
Timo Digital Bank,Quét NFC tỉ lần ko đc,1,2025-12-02 12:34:49,0,
Timo Digital Bank,nó lừa lấy hình ảnh đó. làm hết các bước chụp quét ko đăng ký đc tự động chuyển qua Zalo xong làm đi lm lại vẫn như thế,1,2025-12-01 16:01:40,0,
Timo Digital Bank,bị háck.tk mất hết tiền đến khi nhờ ngân hàng cũng không lấy lại đc,1,2025-11-30 23:10:59,0,
Timo Digital Bank,mất tiền.,1,2025-11-29 20:06:28,0,
Timo Digital Bank,mình thấy ngân hàng này khá tốt.xử lý giao dịch nhanh.có hũ chi tiêu rất cần thiết cho người xài tiền vô tội vạ như mình,5,2025-11-27 15:16:52,2,
Timo Digital Bank,"chưa tạo tk lần nào, vào tạo xong thì lại báo hết số lần",1,2025-11-23 01:20:01,0,
Timo Digital Bank,đang nhập hoài co đc I dau,5,2025-11-22 20:45:51,2,
Timo Digital Bank,"cả tiếng đồng hồ không vào đc app, vài tháng nay rồi phản ánh thì cứ bảo ""chưa ghi nhận có vấn đề"", chẳng thấy giải quyết gì?",1,2025-11-22 16:08:29,0,
Timo Digital Bank,timo xài chi tiêu rất tiện lợi mà còn được rút tiền miễn phí nữa,5,2025-11-22 10:13:31,2,
Timo Digital Bank,great,5,2025-11-21 16:13:15,2,
Timo Digital Bank,"Chưa tối ưu đc mạng hay gì ấy. 5G wifi vẫn quay quay ở chỗ xác nhận iopt ấy. Hrmm🤔🤔🤔 Thay vì ny và b chuyển khoản cho nhau sài nhiu, để dành nhiu H mk phải chuyển qua timo, r timo qua hũ, r phân loại tiền vào đâu🤔r muốn sài tiềm mặt lại phải chuyển lại momo hoặc ngân hàng khác. r qua thẻ ngân hàng r mới có tiền:)) . mấy bạn k có gần ngân hàng timo thì không nên vì đ có thẻ timo thì rút tiền mặt nhiều công đoạn lắm",3,2025-11-20 19:33:32,1,
Timo Digital Bank,tốt,5,2025-11-20 10:57:31,2,
Timo Digital Bank,"app rút tiền bằng QR mệnh giá nhỏ hơn 500k không được, app đứng, trải nghiệm rất tệ",1,2025-11-20 08:10:25,0,
Timo Digital Bank,gì tr bảo gửi otp mà nửa năm kh thấy gửi,1,2025-11-19 20:46:31,0,
Timo Digital Bank,サービスが良いし、返事が早いし、Timoに満足した。😆,5,2025-11-19 13:53:32,2,
Timo Digital Bank,ứng dụng không dành cho dưới 18t what?,1,2025-11-17 00:26:05,0,
Timo Digital Bank,ngân hàng bố láo nhất vn,1,2025-11-15 20:07:21,0,
Timo Digital Bank,app giờ xem lịch sử lâu vãi nồi,2,2025-11-15 12:18:52,0,
Timo Digital Bank,App ngân hàng mà làm ăn cái kiểu gì vậy? Dùng 4g mà quay nãy giờ trong khi nào mới nạp 4g luôn? Sao chuyển tiền? App fix lỗi dùm nha,1,2025-11-13 03:29:38,0,
Timo Digital Bank,good .,5,2025-11-11 17:10:38,2,
Timo Digital Bank,app có tính năng hủ chi tiêu rất tiện lợi,5,2025-11-11 10:17:10,2,
Timo Digital Bank,sao tôi tải về nó cứ nhảy qua chữ timo quài sd ko đc,1,2025-11-11 07:47:19,0,
Timo Digital Bank,sao không đăng nhập được,3,2025-11-08 19:16:29,1,
Timo Digital Bank,sao xác thực khuôn mặt mãi không được thế? bực cả mình app lol,1,2025-11-08 12:14:30,0,
Timo Digital Bank,App cứ load hoai,1,2025-11-07 18:45:43,0,
Timo Digital Bank,"Dùng app khá ok nha, có các hũ chi tiêu để mình tiết kiệm khá hay. Nên thêm các voucher ăn uống và thêm hoàn tiền khi shopping. Và thêm cả mấy tính năng như mua vé xem phim và đặt xe nữa thì sẽ ok hơn, nói chung cũng đáng dùng. Hi vọng Timo ngày càng nâng cấp thêm nhiều tiện ích mới cho người dùng nha!❤️",5,2025-11-06 16:53:38,2,
Timo Digital Bank,tốt,5,2025-11-05 10:08:04,2,
Timo Digital Bank,"hủy thẻ ko được, kêu viết mail thì không trả lời",1,2025-11-03 19:50:46,0,
Timo Digital Bank,"Timo có thể thêm lựa chọn cho chu kỳ ngày bên hũ chi tiêu được không á, bên mình chỉ có cố định theo tháng, với người được gửi tiền ăn hàng tuần như mình thì khá bất tiện ấy ạ🥲, nó tính theo tháng mà mình cần 7 ngày thui á",4,2025-11-01 08:37:15,2,
Timo Digital Bank,app giao dịch nhanh,5,2025-11-01 03:40:41,2,
Timo Digital Bank,"chuyển tiền lỗi, ko hợp tác giải quyết",1,2025-10-31 18:16:58,0,
Timo Digital Bank,app lấy thông tin là chính. mn né ra,1,2025-10-30 18:17:34,0,
Timo Digital Bank,"Tính năng lưu danh bạ chuyển khoản vs chuyển khoản gần đây cứ củ chuối sao ấy, không được như mấy bank khác",2,2025-10-29 19:18:56,0,
Timo Digital Bank,sử dụng trên ss galaxy note 9 android 10. đã bật đăng nhập bằng mã bảo mật 6 số nhưng mỗi lần đăng nhập vẫn bắt nhập mật khẩu. thỉnh thoảng mới yêu cầu mã 6 số,4,2025-10-29 07:40:30,2,
Timo Digital Bank,cho mik hỏi thì ko bik là lớp 9 thì được cấp tk ko ạ,5,2025-10-27 18:34:34,2,
Timo Digital Bank,rất ok,5,2025-10-27 08:04:17,2,
Timo Digital Bank,ko có nhập thông tin thủ công mà bắt sử dụng nfc để quét cccd,1,2025-10-27 01:36:29,0,
Timo Digital Bank,đăng kí tk xg chưa kịp làm j đã khóa,1,2025-10-25 16:41:42,0,
Timo Digital Bank,bắt nhập otp nhưng ko gửi otp thì nhập kiểu gì,1,2025-10-25 11:27:57,0,
Timo Digital Bank,Bên đây rất nhiệt tình nhé mn. Nên mở,5,2025-10-24 16:30:28,2,
Timo Digital Bank,"Tình trạng khi rút tiền bằng Vietqrcash không thể ẩn bàn phím dẫn đến không thể rút được tiền đã xảy ra hơn 3 tuần. Qua nhiều bản cập nhập vẫn chưa được fix. Android 12, OneUI 4",1,2025-10-23 19:57:15,0,
Timo Digital Bank,áp sai ok,5,2025-10-23 13:26:02,2,
Timo Digital Bank,giao dịch k xử lí được là ngậm chứ không refund tiền,1,2025-10-22 19:01:29,0,
Timo Digital Bank,"có tính năng quản lý chi tiêu cực hay, Dễ tiết kiệm hơn",5,2025-10-22 09:27:53,2,
Timo Digital Bank,liên kết momo k đc,1,2025-10-19 17:14:51,0,
Timo Digital Bank,ok,5,2025-10-17 11:58:01,2,
Timo Digital Bank,"thẻ tín dụng visa ảo của bản thân mình nhưng chính chủ ko thể bật mắt lên để xem đc thông tin thẻ. thật sự quá nhục nhã, như kiểu mình bị cấm sử dụng tiền của mình vậy. thoái toàn bộ vốn để trong timo từ bây h. 🙄 1 sao là quá xứng đáng",1,2025-10-17 00:05:16,0,
Timo Digital Bank,App ngân hàng tốt,5,2025-10-15 16:33:48,2,
Timo Digital Bank,app có vay đc tín chấp online ko,5,2025-10-15 10:49:21,2,
Timo Digital Bank,"Quá tệ. Bảo trì thì đừng nhận tiền vào xong gọi nhắn tin bảo trì nên chờ thêm để quyết toán, chờ này kia nhắn tin k trả lời cứ bảo chờ chờ. Sẽ không bao giờ tải lại. Goodbye Forever",1,2025-10-14 12:26:47,0,
Timo Digital Bank,ok,5,2025-10-14 11:56:04,2,
Timo Digital Bank,ok,5,2025-10-14 11:55:36,2,
Timo Digital Bank,có cái app thôi mà bảo trì hoài v???,1,2025-10-13 21:51:11,0,
Timo Digital Bank,"khả năng tương thích của app là cực kỳ tệ mặc dù đt là realme 3 (phiên bản UI V1.0_phiên bản bản Android 10) nhưng mỗi lần vào app là bị treo & đơ liên tục, nếu ko phải vì cty trả lương qua timo thì còn lâu mới sử dụng cái ngân hàng củ chuối này",1,2025-10-13 17:34:07,0,
Timo Digital Bank,vô mãi không được,1,2025-10-12 17:52:18,0,
Timo Digital Bank,đổi STK thành sđt đc ko,4,2025-10-12 01:33:49,2,
Timo Digital Bank,ko tự đk tại nhà đc hả,1,2025-10-11 14:19:04,0,
Timo Digital Bank,ok,5,2025-10-10 13:14:50,2,
Timo Digital Bank,"hiệu quả lắm lun, quản lý tiền bạc rõ ràng, giao diện dễ sài nữa😍😘",5,2025-10-08 11:35:31,2,
Timo Digital Bank,mình khá hài lòng,4,2025-10-07 21:25:08,2,
Timo Digital Bank,"lỗi hệ thống chuyển tiền không nhận được, thời gian xử lý quá lâu",1,2025-10-07 17:06:51,0,
Timo Digital Bank,khó thao tác mất dữ liệu người dùng,1,2025-10-06 15:12:52,0,
Timo Digital Bank,"muốn sử dụng nhưng không thể đăng ký được, bắt buộc phải ra văn phòng mới mở được, cứ hiển thì bị trùng với bvbank, văn phòng thì ít mà không chịu hỗ trỡ online",1,2025-10-05 12:56:08,0,
Timo Digital Bank,ko quét dc nfc,1,2025-10-03 14:23:25,0,
Timo Digital Bank,gửi cái mã otp nhanh lên làm đi làm lại cả chục lần mà vẫn ko gửi cái mã otp cho rồi sao đk hả,1,2025-10-03 13:52:29,0,
Timo Digital Bank,"sao mình không đăng nhập vào được ạ, hiển thị thiết bị của mình kh chụp đc thẻ cccd",2,2025-10-02 21:34:09,0,
Timo Digital Bank,". Mình là khác hàng 5 năm của timo, vậy mà khi tài khoản mình bị hacker hack mất 9tr, thì timo trả lời một cách chối bỏ. ai có ý định sử dụng thì cân nhắc tránh mất tiền oan. Luôn đổ lí do cho khách hàng một cách chối bỏ. Ai mà dùng thì nên cân nhắc lại.",1,2025-10-02 16:52:57,0,
Timo Digital Bank,đã cập nhật. đã cài đặt lại nhưng khi rút tiền bằng cách mã quét qr. lúc nhập số tiền xong không thể nhấn vào nút Xong. cần các dev thêm cái nút ẩn bàn phím vào đi. chứ không nhấn được vào nút Xong thì làm sao mà rút !,1,2025-10-02 06:38:19,0,
Timo Digital Bank,quá tuyệt vời,5,2025-09-30 17:28:48,2,
Timo Digital Bank,good,5,2025-09-27 01:27:55,2,
Timo Digital Bank,Tuyệt vời,5,2025-09-26 14:24:41,2,
Timo Digital Bank,lỗi hoài à,1,2025-09-25 13:43:41,0,
Timo Digital Bank,crash app,1,2025-09-24 23:21:10,0,
Timo Digital Bank,"nhân viên nhiệt tình, app có chia hũ chi tiêu hữu ích lắmmmm",5,2025-09-24 15:08:36,2,
Timo Digital Bank,tuyệt,5,2025-09-24 11:03:13,2,
Timo Digital Bank,úi. đang xài bình thường. tự dưng cập nhật xong hết ck đc luôn rồi. ô hay.,1,2025-09-24 09:34:57,0,
Timo Digital Bank,"có thể dùng mã 6 số thay vì mật khẩu lúc đăng nhập đỡ phiền hơn, nhận dạng mặt nhiều khi không được",5,2025-09-24 04:53:29,2,
Timo Digital Bank,"timo có thể triển khai liên kết ngân hàng với Vneid ko ạ? có rất nhiều điện thoại ko có NFC, thay vì phải ra ngân hàng thì liên kết với Vneid sẽ rất tiện cho các bạn ở xa",1,2025-09-21 11:53:33,0,
Timo Digital Bank,Lỗi ko truy cập được lịch sử giao dịch. Ko cập nhật giao dịch thẻ tín dụng mặc dù tổng số tiền trừ vẫn đúng. App lag quá đi mất thôi,1,2025-09-18 21:38:49,0,
Timo Digital Bank,Cứ đi nua đồ là ngân hàng nó lỗi,1,2025-09-18 18:29:14,0,
Timo Digital Bank,Không cập nhật được căn cước khi hết hạn!,1,2025-09-17 21:21:00,0,
Timo Digital Bank,nên thêm thanh toán tiền điện bằng thẻ tín dụng trực tiếp qua app,2,2025-09-17 11:25:20,0,
Timo Digital Bank,"mới tải lun á, mà giao dịch ko được cứ load vs lỗi suốt thế",1,2025-09-14 15:09:48,0,
Timo Digital Bank,timo thay đổi giao diện thì tốt hơn,1,2025-09-14 00:48:24,0,
Timo Digital Bank,"App vẫn mất thông báo, đã feedback vài lận lâu lắm rồi chưa sửa. ko có tiền thuê IT hả? thuê sinh viên viết hả?",1,2025-09-13 23:41:23,0,
Timo Digital Bank,app lại bị gì nữa vậy,2,2025-09-13 18:25:44,0,
Timo Digital Bank,nhân viên phục vụ nhiệt tình,5,2025-09-12 17:35:44,2,
Timo Digital Bank,k đăng ký đc thẻ tín dụng,4,2025-09-10 12:44:24,2,
Timo Digital Bank,"mua đánh giá hay gì mà cskh nhắn tin thì không trả lời, hỏi thì copy patse tin nhắn trước trả lời, bộ mấy người thuê bà nôi tôi để tôi chăm sóc ngược lại hay gì",1,2025-09-09 08:16:46,0,
Timo Digital Bank,oke,5,2025-09-07 12:36:22,2,
Timo Digital Bank,app quá tệ quá lag,1,2025-09-05 20:50:14,0,
Timo Digital Bank,timo có thể thêm chức năng đăng nhập bằng vân tay đc ko chứ mỗi lần vô phải nhập mk thì lâu quá,5,2025-09-05 09:46:03,2,
Timo Digital Bank,lỗi gì lắm vậy. đăng kí cả tiếng đồng hồ không được,1,2025-09-04 18:32:31,0,
Timo Digital Bank,"tôi nói thật với anh em. đừng xài cái app này làm gì. lỗi hệ thống liên tục, cần việc gấp giao dịch chuyển tiền không được là đứng hình luôn. cskh chỉ có lời xin lỗi chứ chẳng thấy cải thiện hệ thống tính năng gì. thôi một lời chào tạm biệt. ko bao giờ xài Timo nữa.",1,2025-09-04 17:16:17,0,
Timo Digital Bank,"App rất lag khi cần mở app check lỗi login liên tục đây là do app ko phải máy , 1 số giao dịch như nạp game qua visa cũng bị từ chối do không hỗ trợ phiền",1,2025-09-04 16:59:09,0,
Timo Digital Bank,"lần nào tải đăng nhập cũng lỗi, k hiểu đội ngũ IT, nv sửa lỗi làm kiểu gì luôn vậy mà vẫn có ng xài",1,2025-09-03 16:26:41,0,
Timo Digital Bank,"đến bước xác nhận ck là quay như chong chóng xong kêu app k phản hồi. thoát ra vào lại vẫn k đc. Lịch sử ck của từng hũ trắng xoá. Mạng full vạch wifi, 4g cũng có, app nh khác vẫn bthg. Giờ muốn ck thanh toán đều không làm đc.",2,2025-09-03 13:07:39,0,
Timo Digital Bank,mới cập nhật chưa bao lâu mà đã yêu cầu cập nhật lại đã thế người ta k muốn cập nhật thì k cho truy cập,1,2025-08-31 18:09:50,0,
Timo Digital Bank,ẩn số tiền ngay ở màn hình home bằng một con mắt như các Ngân hàng khác chứ ai lại phải mất mấy thao tác mới ẩn được. như thế sẽ tốt hơn chứ không thì đội Dev nên cắt cơm của họ đi,5,2025-08-31 14:20:03,2,
Timo Digital Bank,"tiện, ok",5,2025-08-30 21:16:49,2,
Timo Digital Bank,"App lỗi suốt ngày, quét mã QR để thực hiện giao dịch thì báo lỗi trong khi các ngân hàng khác vẫn quét được, khiếu nại vấn đề bị lỗi thì mãi không thấy giải quyết xong. Thực hiện giao dịch thì rõ lâu, mãi cũng vẫn load ko được, số tiền đã trừ rồi thì ko cập nhật lại số dư mới. Chán",1,2025-08-30 12:25:26,0,
Timo Digital Bank,Chuyển tiền vào tài khoản ngân hàng timo này hiện thông báo số dư đã cộng tiền mà tiền thì chưa hiện thị lên phải đợi 45 phút sau mới có hiện lên mới thực hiện giao dịch tiếp cần gấp mà gặp như vậy né đi.,1,2025-08-30 12:17:39,0,
Timo Digital Bank,"lần nào vô cũng phải đổi mật khẩu, ko khi nào nhập mk mà vào đc, phiền",1,2025-08-30 10:55:32,0,
Timo Digital Bank,Timo dạo này rất tệ. Thanh toán chuyển khoản rất hay bị lỗi. may còn dùng thêm ngân hàng khác để thanh toán chứ không ăn xong chắc ngồi rửa bát vì không thanh toán được,3,2025-08-29 18:29:09,1,
Timo Digital Bank,ok,5,2025-08-29 17:47:54,2,
Timo Digital Bank,tốt,5,2025-08-29 15:09:14,2,
Timo Digital Bank,"Tạo tài khoản quá mất thời gian, lỗi liên tục",1,2025-08-29 08:38:55,0,
Timo Digital Bank,"mới vừa cập nhật là app không còn nhận được thông báo về biến động số dư nữa, bật thông báo app, tắt tiết kiệm pin, bật chạy nền đều không được",3,2025-08-28 22:26:48,1,
Timo Digital Bank,Ứng dụng xài rất tuyệt ạ,5,2025-08-27 09:31:41,2,
Timo Digital Bank,CSKH tệ:),1,2025-08-25 14:47:42,0,
Timo Digital Bank,timo bano bị lỗi k vào đc h k bt sao vô rút tiền,1,2025-08-24 11:49:20,0,
Timo Digital Bank,nói một đằng làm một nẻo mất tgian mở tài khoản,1,2025-08-22 21:31:16,0,
Timo Digital Bank,hôm nay không Quyệt đc mã QR,1,2025-08-22 20:03:42,0,
Timo Digital Bank,"app dùng rất tốt, nhân viên hỗ trợ nhiệt tình",5,2025-08-22 10:31:00,2,
Timo Digital Bank,làm ăn cẩu tha giam tiền chuyển khoản của khách hàng,1,2025-08-19 19:24:33,0,
Timo Digital Bank,"Khoá tài khoản mà không báo, lúc chuyển tiền vào vẫn nhận tiền (đăng nhập để rút k được). Giấy tờ không hợp lệ cũng phải mở cho ngta cấp nhật chỉnh sửa lại. Bắt phải lên chỗ làm việc để làm lại. Quá phiền 😡",1,2025-08-14 23:38:31,0,
Timo Digital Bank,ok,5,2025-08-14 11:09:20,2,
Timo Digital Bank,sao nói là miễn phí hết mà mình nhận thẻ rút tiền thử ngân hàng khác thì không hỗ trợ thẻ này là sao,4,2025-08-14 03:13:50,2,
Timo Digital Bank,tạm ổn,4,2025-08-12 21:24:17,2,
Timo Digital Bank,ok rất tốt,5,2025-08-12 19:11:12,2,
Timo Digital Bank,gần đây spam thông báo nhiều quá,1,2025-08-12 17:59:03,0,
Timo Digital Bank,cho gói vay mà không cho vay,1,2025-08-12 13:57:53,0,
Timo Digital Bank,"Free mọi phí, phôi thẻ đẹp, đáng sử dụng nha các bạn",5,2025-08-11 13:21:31,2,
Timo Digital Bank,gd qte toàn trừ lố tiền,1,2025-08-10 15:41:45,0,
Timo Digital Bank,ngồi chụp quét nữa tiếng vẫn lỗi chả tạo dc tk. rách việc,1,2025-08-09 16:44:46,0,
Timo Digital Bank,động tí là khóa mà ko hộ trợ mở chán mãi lấy mk đc rồi mà ko đăng nhập đc,1,2025-08-09 12:24:11,0,
Timo Digital Bank,"xác thực lâu , mất thời gian xong cuối cùng báo lỗi",1,2025-08-09 08:47:12,0,
Timo Digital Bank,"app siêu tệ. chưa tính trải nghiệm ra sau ngay bước đăng kí tài khoản đã khó khăn. cứ chụp xong căn cước, quét khuôn mặt xong đến đoạn quét NFC căn cước là báo lỗi. dù đã bật chế độ máy bay hay xóa đi tải lại app cũng không được. chát cần tư vấn thì chả có ai tư vấn. làm ơn hãy test hết bug trước khi phát hành lên chợ và chạy quảng cáo app. tránh mất thời gian cả 2 bên ạ.",1,2025-08-08 21:59:50,0,
Timo Digital Bank,"app rác, xác nhận NFC lỗi hoài",1,2025-08-08 19:04:50,0,
Timo Digital Bank,"ddawng ký mãi ko được, ngân hàng lớn khác 5p là xong haizz",1,2025-08-07 19:11:12,0,
Timo Digital Bank,ko tốt,1,2025-08-07 11:35:15,0,
Timo Digital Bank,hủy rất khó và phiền phức,1,2025-08-06 23:30:20,0,
Timo Digital Bank,nhân viên nhiệt tình từ vấn dễ hiểu cảm ơn timo sẽ đồng hành lâu dài,5,2025-08-02 09:14:37,2,
Timo Digital Bank,nhập đúng tk và mk nhưng ko đăng nhập được,1,2025-08-01 23:48:17,0,
Timo Digital Bank,"tệ, nfc quét mãi ko đc, đáng lẽ nên lưu tiến trình chứ quét ko đc lại bắt chụp lại hết cccd vs mặt",1,2025-08-01 17:51:29,0,
Timo Digital Bank,đừng nên tải. lúc cần chuyển tiền gấp thì k chuyển được lỗi tùm lum,1,2025-08-01 08:20:33,0,
Timo Digital Bank,"xác nhận tài khoản lâu, ko xác nhận danh tính được",3,2025-07-28 19:27:19,1,
Timo Digital Bank,thẻ visa được cấp hạn mức bao nhiêu vây.lấh otp báo lỗi hoài vậy,2,2025-07-27 21:23:01,0,
Timo Digital Bank,"ứng dụng tốt, giúp quản lí chi tiêu tốt nên tải nha mn",5,2025-07-27 14:42:52,2,
Timo Digital Bank,rất tiện lợi ...ok lắm ạ,5,2025-07-25 13:48:21,2,
Timo Digital Bank,"xác thực ngu, nfc báo thành công rồi vẫn lỗi",1,2025-07-25 09:49:42,0,
Timo Digital Bank,"Khi đăng kí nhớ ghi lại mã trước để nhập mã vô mục mã giới thiệu. Nếu lúc hiện ra mục nhập mà mà đi kiếm mã thì nó lỗi đó mọi người. Mã là ""BANK"".",5,2025-07-24 01:35:31,2,
Timo Digital Bank,không mở đc tài khoản,1,2025-07-21 22:37:43,0,
Timo Digital Bank,cập nhật giấy tờ lúc nào cũng bị lỗi và bảo trì chán,3,2025-07-20 14:50:59,1,
Timo Digital Bank,Mới đăng ký tk thấy cũng ok mong sắp tới timo update thêm về giao diện cho đẹp hơn chứ nhìn giao diện hiện tại đơn sơ rối mắt quá🥲😵‍💫 Mong sớm có thẻ vật lý phôi đen nhìn đẹp sang hơn mình muốn làm thẻ vật lý napas mà giờ thấy còn mỗi thẻ 4 màu mà nó sặc sỡ quá ko thích😮‍💨🥹🤧😢,4,2025-07-20 10:36:12,2,
Timo Digital Bank,app ngu nhất từng tải về máy,1,2025-07-18 10:06:20,0,
Timo Digital Bank,❤️❤️❤️,5,2025-07-14 13:40:35,2,
Timo Digital Bank,báo là tạo không giới hạn thẻ nhưng lại không cho tạo. lừa đảo,1,2025-07-14 11:43:00,0,
Timo Digital Bank,tôi không nhận được mã yếu tố lần hai mông nhà phá hành xem xét lại,1,2025-07-13 08:21:52,0,
Timo Digital Bank,60k của t vẫn chưa rút đc ra từ cái app lừa đảo này,1,2025-07-13 03:10:31,0,
Timo Digital Bank,ứng dụng xài laptop xài nước ok,5,2025-07-11 12:49:20,2,
Timo Digital Bank,"Không gian mát mẻ Nhân viên nhiệt tình, vui vẻ Hỗ trợ tốt",5,2025-07-11 11:49:07,2,
Timo Digital Bank,"Lúc trước tốt bao nhiêu, hiện tại tệ bấy nhiêu. Mới 1 tuần trước kẹt chuyển khoản, tiền vừa về lại tài khoản, thì hôm qua lại tiếp tục kẹt chuyển khoản. Số lần kẹt quá nhiều trong 1 khoảng thời gian ngắn. Tôi quá thất vọng với chất lượng của Timo hiện nay.",1,2025-07-11 08:59:52,0,
Timo Digital Bank,"Dịch vụ khách hàng như rác. Thẻ lỗi nhờ hỗ trợ thì qua loa cho có. khách hàng mới thì ưu tiên, khách hàng cũ coi như rác",1,2025-07-10 12:44:33,0,
Timo Digital Bank,"chậm, thao tác mãi ko đc",3,2025-07-09 19:17:43,1,
Timo Digital Bank,chia cái mục thì hay nhưng rất hay lỗi thanh toán. lác không thanh toán được. rất bất tiện khi cho tiền vào mà đến lúc cần dùng k thanh toán được,1,2025-07-09 11:38:01,0,
Timo Digital Bank,rất tuyệt,5,2025-07-09 11:36:37,2,
Timo Digital Bank,"App bị lỗi, ko vào được",1,2025-07-09 11:29:14,0,
Timo Digital Bank,sao hay bị lỗi khi chuyển tiền hoài vậy? có wifi và cùng lúc ck ở ngân hàng khác rất tốt,1,2025-07-09 00:01:36,0,
Timo Digital Bank,mỗi lần đăng nhạp vô app lại bị lỗi,2,2025-07-08 12:27:08,0,
Timo Digital Bank,"sao tôi không thể hủy thẻ visa ảo để tạo thẻ mới miễn phí như trước, mong công ty mở lại tính năng này! xin cảm ơn",5,2025-07-07 23:47:50,2,
Timo Digital Bank,"ko tốt chút nào, đăng nhập không đc trong khi mạng mới đăng ký, chán, chẳng lẽ mạng mở phim xem được lại đăng nhập ngân hàng ko đc",2,2025-07-07 16:30:34,0,
Timo Digital Bank,đã ngân hàng mới mà ko hỗ trợ thay đổi thông tin online bắt phải chạy mấy chục km lên trụ sở ở HCM để đổi 😌 thua CAKE về mặt tiết kiệm thời gian cho khách hàng,1,2025-07-06 08:24:04,0,
Timo Digital Bank,"Ngân hàng rác, ko liên kết dc mẹ gì",1,2025-07-05 00:35:02,0,
Timo Digital Bank,Dịch vụ ngân hàng rất tệ. Làm thẻ visa online thực tế 2 tuần mới nhận được. Nhận được thẻ thì app báo đặt lịch hẹn nhận thẻ dù đã nhận thẻ rồi nên k kích hoạt được,1,2025-07-04 20:21:59,0,
Timo Digital Bank,tốt 5 sao,5,2025-07-03 14:57:45,2,
Timo Digital Bank,"không chuyên nghiệp , thiếu tôn trọng khách hàng",1,2025-07-03 13:48:44,0,
Timo Digital Bank,Dạo này cứ bị lag kiểu gì í Lúc đăng nhập bằng ký tự thì lại không xuất hiện bàn phím để đăng nhập Mình đã cố tình cài mật khẩu số để nhanh thao tác nhưng khi đăng nhập thì lại xuất hiện bằng bàn phím ký tự Nếu còn diễn ra tình trạng này chắc bản thân phải chuyển qua xài ngân hàng khác quá,1,2025-07-01 14:45:11,0,
Timo Digital Bank,Ứng dụng tốt nên trải nghiệm. Cskh nhiệt tình chu đáo,5,2025-06-30 14:55:30,2,
Timo Digital Bank,"app lỗi chữ nhiều,mong app cập nhật lại",4,2025-06-29 22:20:21,2,
Timo Digital Bank,Gửi otp về rồi nhập vào nhưng không có bước tiếp theo thì bảo tôi đăng ký kiểu gì. Làm ra cái app đần vậy,1,2025-06-28 19:24:37,0,
Timo Digital Bank,Tốt,5,2025-06-28 11:15:45,2,
Timo Digital Bank,"như cc ạh, hẹn giao thẻ tới lần này qua lần khác, yêu cầu hổ trợ thì bảo để kiểm tra và trả lời qua Gmail trong vòng 3 ngày, đến hết 3 ngày cũng chả có hồi âm gì,",2,2025-06-26 12:01:10,0,
